v8-version,9,4,146,19,-node.13,0
v8-platform,macos,macos
shared-library,/usr/local/bin/node,0x10a00d000,0x10b3bb7c3,167817216
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff91566b6b0,0x7ff915670110,277581824
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff913744ed0,0x7ff91374939a,277581824
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff825af0f10,0x7ff825b003ce,277581824
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff915686c70,0x7ff915686fab,277581824
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff828049820,0x7ff82804b146,277581824
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff91567c4d0,0x7ff915684320,277581824
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffc16067c00,0x7ffc1609f675,277581824
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffc161a3db0,0x7ffc1621d3b8,277581824
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff82804d3e0,0x7ff82805faf0,277581824
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff81b252809,0x7ff81b2552dc,277581824
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff81bcba830,0x7ff81bcc51e3,277581824
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff81a320930,0x7ff81a3301a4,277581824
shared-library,/usr/lib/libpcap.A.dylib,0x7ff81cb08290,0x7ff81cb289a6,277581824
shared-library,/usr/lib/libdns_services.dylib,0x7ff817231eb7,0x7ff8172381c4,277581824
shared-library,/usr/lib/liblzma.5.dylib,0x7ff81e2144e0,0x7ff81e2267c7,277581824
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff81c73d5f0,0x7ff81c74af15,277581824
shared-library,/usr/lib/libiconv.2.dylib,0x7ff81cb3cfd0,0x7ff81cb50f8e,277581824
shared-library,/usr/lib/libcharset.1.dylib,0x7ff81ca8fa08,0x7ff81ca8fee0,277581824
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffc160ed540,0x7ffc16187b4a,277581824
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff81e7827b0,0x7ff81e78acf9,277581824
shared-library,/usr/lib/libCheckFix.dylib,0x7ff81bfa5b2c,0x7ff81bfab311,277581824
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff8158feed0,0x7ff815913cda,277581824
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff81b2592a0,0x7ff81b31b0fe,277581824
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff817ea5d60,0x7ff817ed9a70,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff824557000,0x7ff824557000,277581824
shared-library,/usr/lib/libmecab.dylib,0x7ff81bfd91e0,0x7ff81c0245e0,277581824
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff8119273a0,0x7ff811956c20,277581824
shared-library,/usr/lib/libgermantok.dylib,0x7ff81c032030,0x7ff81c033dca,277581824
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff81cd2de50,0x7ff81cd2ee16,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff817f83e60,0x7ff81855d57a,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff82427a000,0x7ff82427a000,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff81e2e1940,0x7ff81e436281,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff81bace9a0,0x7ff81bc98b7d,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff81156ae90,0x7ff8117e0f76,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff81ce67710,0x7ff81e1b29b2,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff81c034d84,0x7ff81c047eae,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff81cd6c770,0x7ff81cd7fa28,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff81ce610b2,0x7ff81ce650dc,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff81b33f360,0x7ff81ba6dcdf,277581824
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff81182fb80,0x7ff8118a101b,277581824
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb1ffdf130,0x7ffb2023084c,277581824
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff818c471f0,0x7ff818c5a89f,277581824
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff818c3aff1,0x7ff818c41a72,277581824
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff81e22fec0,0x7ff81e286e40,277581824
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff81bee6d80,0x7ff81bf2dbf1,277581824
shared-library,/usr/lib/libutil.dylib,0x7ff81e2ae5c0,0x7ff81e2b0966,277581824
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb1ef50490,0x7ffb1f00609c,277581824
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff813c84b50,0x7ff813cb517a,277581824
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff818c96b26,0x7ff818c9878e,277581824
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffb15f3470d,0x7ffb15f3d526,277581824
shared-library,/usr/lib/libmis.dylib,0x7ff91564ced8,0x7ff91565930e,277581824
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff923ec6270,0x7ff923ec8682,277581824
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa1fac8846,0x7ffa1fac9a86,277581824
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff817e78410,0x7ff817e998c4,277581824
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff81cd301f0,0x7ff81cd4e16f,277581824
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff8125414c0,0x7ff812671fb8,277581824
shared-library,/usr/lib/libxslt.1.dylib,0x7ff81e2b19c0,0x7ff81e2d225c,277581824
shared-library,/usr/lib/libcmph.dylib,0x7ff81cc2e814,0x7ff81cc3ccde,277581824
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff81bca7860,0x7ff81bcb6305,277581824
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff81b339bc0,0x7ff81b33d11a,277581824
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff8117e6bc0,0x7ff81182560a,277581824
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff81bf748e4,0x7ff81bf8da43,277581824
shared-library,/usr/lib/libTLE.dylib,0x7ffc1512c170,0x7ffc15134259,277581824
shared-library-end
profiler,begin,1000
tick,0x7ff810c7252e,2071,0,0x0,6
new,CodeRange,0x10ed38000,0
new,MemoryChunk,0x329589e80000,262144
tick,0x10a3c0d3b,3296,0,0x0,6
new,MemoryChunk,0x3295de680000,262144
new,MemoryChunk,0x3295bc040000,262144
new,MemoryChunk,0x3295d7f40000,262144
new,MemoryChunk,0x329566740000,262144
heap-capacity,1031072
heap-available,4346136384
new,MemoryChunk,0x3295aff00000,262144
new,MemoryChunk,0x3295dbc00000,262144
new,MemoryChunk,0x3295e49c0000,262144
new,MemoryChunk,0x329558c40000,262144
tick,0x10a796eb9,4573,0,0x0,6
new,MemoryChunk,0x32958a440000,262144
new,MemoryChunk,0x32951e580000,262144
new,MemoryChunk,0x3295fa940000,262144
new,MemoryChunk,0x10ed40000,262144
tick,0x10a46f2e0,5837,0,0x0,6
new,MemoryChunk,0x32952a780000,262144
tick,0x10a688ad6,7134,0,0x0,6
code-creation,Builtin,2,7742,0x10aa95a60,1340,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,7765,0x10aa95fa0,452,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,7776,0x10aa96180,620,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,7786,0x10aa96400,208,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,7795,0x10aa964e0,352,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,7804,0x10aa96660,116,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,7813,0x10aa966e0,60,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,7822,0x10aa96720,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,7831,0x10aa968a0,416,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,7841,0x10aa96a60,444,CallFunction_ReceiverIsAny
code-creation,Builtin,2,7849,0x10aa96c20,104,CallBoundFunction
code-creation,Builtin,2,7857,0x10aa96ca0,120,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,7866,0x10aa96d20,120,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,7875,0x10aa96da0,120,Call_ReceiverIsAny
code-creation,Builtin,2,7883,0x10aa96e20,988,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,7893,0x10aa97200,984,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,7903,0x10aa975e0,1072,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,7913,0x10aa97a20,1072,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,7922,0x10aa97e60,1072,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,7932,0x10aa982a0,1072,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,7940,0x10aa986e0,944,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,7950,0x10aa98aa0,944,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,7960,0x10aa98e60,944,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,7969,0x10aa99220,736,CallProxy
code-creation,Builtin,2,7976,0x10aa99520,148,CallVarargs
code-creation,Builtin,2,7984,0x10aa995c0,940,CallWithSpread
code-creation,Builtin,2,7992,0x10aa99980,1948,CallWithSpread_Baseline
code-creation,Builtin,2,8000,0x10aa9a120,1920,CallWithSpread_WithFeedback
code-creation,Builtin,2,8009,0x10aa9a8c0,864,CallWithArrayLike
code-creation,Builtin,2,8017,0x10aa9ac40,1812,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,8026,0x10aa9b360,156,CallForwardVarargs
code-creation,Builtin,2,8034,0x10aa9b400,156,CallFunctionForwardVarargs
code-creation,Builtin,2,8042,0x10aa9b4a0,132,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,8051,0x10aa9b540,228,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,8061,0x10aa9b640,316,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,8071,0x10aa9b780,28,ConstructFunction
code-creation,Builtin,2,8080,0x10aa9b7a0,104,ConstructBoundFunction
code-creation,Builtin,2,8088,0x10aa9b820,28,ConstructedNonConstructable
code-creation,Builtin,2,8112,0x10aa9b840,100,Construct
code-creation,Builtin,2,8121,0x10aa9b8c0,148,ConstructVarargs
code-creation,Builtin,2,8129,0x10aa9b960,964,ConstructWithSpread
code-creation,Builtin,2,8137,0x10aa9bd40,1740,ConstructWithSpread_Baseline
code-creation,Builtin,2,8146,0x10aa9c420,1756,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,8155,0x10aa9cb00,920,ConstructWithArrayLike
code-creation,Builtin,2,8163,0x10aa9cea0,1644,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,8172,0x10aa9d520,196,ConstructForwardVarargs
code-creation,Builtin,2,8181,0x10aa9d600,196,ConstructFunctionForwardVarargs
code-creation,Builtin,2,8189,0x10aa9d6e0,792,Construct_Baseline
code-creation,Builtin,2,8198,0x10aa9da00,812,Construct_WithFeedback
code-creation,Builtin,2,8206,0x10aa9dd40,476,JSConstructStubGeneric
code-creation,Builtin,2,8214,0x10aa9df20,376,JSBuiltinsConstructStub
code-creation,Builtin,2,8223,0x10aa9e0a0,676,FastNewObject
code-creation,Builtin,2,8231,0x10aa9e360,292,FastNewClosure
code-creation,Builtin,2,8238,0x10aa9e4a0,720,ConstructProxy
code-creation,Builtin,2,8246,0x10aa9e780,192,JSEntry
code-creation,Builtin,2,8254,0x10aa9e860,192,JSConstructEntry
code-creation,Builtin,2,8262,0x10aa9e940,192,JSRunMicrotasksEntry
code-creation,Builtin,2,8270,0x10aa9ea20,96,JSEntryTrampoline
code-creation,Builtin,2,8278,0x10aa9eaa0,96,JSConstructEntryTrampoline
code-creation,Builtin,2,8287,0x10aa9eb20,280,ResumeGeneratorTrampoline
code-creation,Builtin,2,8295,0x10aa9ec40,1116,StringCodePointAt
code-creation,Builtin,2,8303,0x10aa9f0a0,1548,StringFromCodePointAt
code-creation,Builtin,2,8311,0x10aa9f6c0,544,StringEqual
code-creation,Builtin,2,8319,0x10aa9f900,276,StringGreaterThan
code-creation,Builtin,2,8327,0x10aa9fa20,276,StringGreaterThanOrEqual
code-creation,Builtin,2,8335,0x10aa9fb40,276,StringLessThan
code-creation,Builtin,2,8343,0x10aa9fc60,276,StringLessThanOrEqual
code-creation,Builtin,2,8351,0x10aa9fd80,2492,StringSubstring
code-creation,Builtin,2,8359,0x10aaa0740,80,OrderedHashTableHealIndex
code-creation,Builtin,2,8368,0x10aaa07a0,1168,InterpreterEntryTrampoline
code-creation,Builtin,2,8377,0x10aaa0c40,76,InterpreterPushArgsThenCall
code-creation,Builtin,2,8385,0x10aaa0ca0,84,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,8396,0x10aaa0d00,84,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,8425,0x10aaa0d60,80,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,8441,0x10aaa0dc0,80,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,8454,0x10aaa0e20,84,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,8470,0x10aaa0e80,84,InterpreterEnterAtBytecode
code-creation,Builtin,2,8480,0x10aaa0ee0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,8491,0x10aaa0fc0,52,InterpreterOnStackReplacement
code-creation,Builtin,2,8501,0x10aaa1000,592,BaselineOutOfLinePrologue
code-creation,Builtin,2,8509,0x10aaa1260,56,BaselineOnStackReplacement
code-creation,Builtin,2,8522,0x10aaa12a0,84,BaselineLeaveFrame
code-creation,Builtin,2,8533,0x10aaa1300,212,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,8543,0x10aaa13e0,220,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,8553,0x10aaa14c0,188,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,8563,0x10aaa1580,1000,CompileLazy
code-creation,Builtin,2,8571,0x10aaa1980,72,CompileLazyDeoptimizedCode
code-creation,Builtin,2,8580,0x10aaa19e0,252,InstantiateAsmJs
code-creation,Builtin,2,8588,0x10aaa1ae0,32,NotifyDeoptimized
code-creation,Builtin,2,8599,0x10aaa1b20,784,DeoptimizationEntry_Eager
code-creation,Builtin,2,8612,0x10aaa1e40,784,DeoptimizationEntry_Soft
code-creation,Builtin,2,8625,0x10aaa2160,784,DeoptimizationEntry_Bailout
code-creation,Builtin,2,8635,0x10aaa2480,784,DeoptimizationEntry_Lazy
code-creation,Builtin,2,8647,0x10aaa27a0,52,ContinueToCodeStubBuiltin
code-creation,Builtin,2,8656,0x10aaa27e0,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,8666,0x10aaa2820,56,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,8676,0x10aaa2860,64,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,8697,0x10aaa28c0,288,CallApiCallback
